index,original index,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage,geometry,VL
1368,158,114917511,Cygnus olor,2011-03-07,3,Staad--Speck,47.483,9.5357,3.0,data/images/cygnus_olor/original/114917511.jpg,396,758042,261249,data/images/cygnus_olor/cropped/114917511.jpg,POINT (758042 261249),270.51
1370,160,114792101,Cygnus olor,2008-07-04,7,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,5.0,data/images/cygnus_olor/original/114792101.jpg,434,665988,211495,data/images/cygnus_olor/cropped/114792101.jpg,POINT (665988 211495),429.39
1371,164,113584861,Cygnus olor,2009-06-17,6,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,4.0,data/images/cygnus_olor/original/113584861.jpg,434,665988,211495,data/images/cygnus_olor/cropped/113584861.jpg,POINT (665988 211495),813.2
1372,165,112736041,Cygnus olor,2018-08-04,8,Luzern Stadt (City of Lucerne),47.0501,8.3093,4.0,data/images/cygnus_olor/original/112736041.jpg,435,666157,211374,data/images/cygnus_olor/cropped/112736041.jpg,POINT (666157 211374),1393.46
1373,166,111938891,Cygnus olor,2018-08-10,8,Stadt Basel (City of Basel),47.5596,7.5885,3.0,data/images/cygnus_olor/original/111938891.jpg,252,611280,267665,data/images/cygnus_olor/cropped/111938891.jpg,POINT (611280 267665),666.25
1374,167,111585711,Cygnus olor,2018-08-12,8,Port et Débarcadère de Vevey,46.4589,6.8413,4.5,data/images/cygnus_olor/original/111585711.jpg,372,554110,145461,data/images/cygnus_olor/cropped/111585711.jpg,POINT (554110 145461),351.25
1375,168,111095961,Cygnus olor,2018-08-15,8,Île Rousseau,46.2059,6.1477,3.0,data/images/cygnus_olor/original/111095961.jpg,372,500366,117982,data/images/cygnus_olor/cropped/111095961.jpg,POINT (500366 117982),1220.58
1376,169,107876941,Cygnus olor,2018-07-03,7,Seefeldquai,47.3626,8.5468,3.5,data/images/cygnus_olor/original/107876941.jpg,407,683712,246341,data/images/cygnus_olor/cropped/107876941.jpg,POINT (683712 246341),1000.48
1377,170,106931251,Cygnus olor,2016-09-09,9,Bern--Rosengarten,46.9515,7.4599,5.0,data/images/cygnus_olor/original/106931251.jpg,547,601619,200047,data/images/cygnus_olor/cropped/106931251.jpg,POINT (601619 200047),296.69
1378,172,105566471,Cygnus olor,2018-06-09,6,Jetée et Port des Pâquis,46.2102,6.1546,3.5,data/images/cygnus_olor/original/105566471.jpg,372,500907,118451,data/images/cygnus_olor/cropped/105566471.jpg,POINT (500907 118451),3500.78
1379,174,104538231,Cygnus olor,2018-05-28,5,Parco Civico,46.0051,8.9582,4.5,data/images/cygnus_olor/original/104538231.jpg,273,717708,95978,data/images/cygnus_olor/cropped/104538231.jpg,POINT (717708 95978),572.58
1380,179,103143411,Cygnus olor,2012-12-28,12,Zürich Stadt (City of Zurich),47.3769,8.5414,3.0,data/images/cygnus_olor/original/103143411.jpg,408,683281,247925,data/images/cygnus_olor/cropped/103143411.jpg,POINT (683281 247925),6444.66
1381,180,102973091,Cygnus olor,2018-05-03,5,Luzern--Inseli Park,47.0494,8.3142,3.5,data/images/cygnus_olor/original/102973091.jpg,434,666530,211301,data/images/cygnus_olor/cropped/102973091.jpg,POINT (666530 211301),214.09
1382,181,102164611,Cygnus olor,2018-05-26,5,Bords du Rhône,46.1934,6.0892,4.0,data/images/cygnus_olor/original/102164611.jpg,369,495828,116669,data/images/cygnus_olor/cropped/102164611.jpg,POINT (495828 116669),1928.03
1383,182,102155781,Cygnus olor,2018-05-26,5,Parc Mon Repos et de la Perle du Lac,46.2199,6.1521,3.0,data/images/cygnus_olor/original/102155781.jpg,377,500731,119533,data/images/cygnus_olor/cropped/102155781.jpg,POINT (500731 119533),4729.94
1384,184,92925181,Cygnus olor,2017-08-03,8,Rade de Genève (Geneva Bay),46.2111,6.1597,3.5,data/images/cygnus_olor/original/92925181.jpg,372,501302,118545,data/images/cygnus_olor/cropped/92925181.jpg,POINT (501302 118545),954.29
1385,185,90889761,Cygnus olor,2011-09-18,9,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,3.0,data/images/cygnus_olor/original/90889761.jpg,434,665988,211495,data/images/cygnus_olor/cropped/90889761.jpg,POINT (665988 211495),788.75
1386,190,88348591,Cygnus olor,2018-03-04,3,Founex,46.331,6.1921,4.0,data/images/cygnus_olor/original/88348591.jpg,400,504014,131832,data/images/cygnus_olor/cropped/88348591.jpg,POINT (504014 131832),341.77
1387,191,87395711,Cygnus olor,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,3.0,data/images/cygnus_olor/original/87395711.jpg,429,539215,182646,data/images/cygnus_olor/cropped/87395711.jpg,POINT (539215 182646),521.76
1388,192,87395331,Cygnus olor,2018-02-25,2,Promenade Robert Hainard,46.7922,6.6425,3.0,data/images/cygnus_olor/original/87395331.jpg,429,539215,182646,data/images/cygnus_olor/cropped/87395331.jpg,POINT (539215 182646),357.69
1389,193,85210481,Cygnus olor,2009-09-17,9,Zurich bank,47.2072,8.7922,3.0,data/images/cygnus_olor/original/85210481.jpg,407,702545,229357,data/images/cygnus_olor/cropped/85210481.jpg,POINT (702545 229357),917.88
1390,195,85140151,Cygnus olor,1999-08-11,8,Zürich Stadt (City of Zurich),47.3769,8.5414,3.0,data/images/cygnus_olor/original/85140151.jpg,408,683281,247925,data/images/cygnus_olor/cropped/85140151.jpg,POINT (683281 247925),102.2
1392,203,77050361,Cygnus olor,2004-07-15,7,Kapellbrucke,47.0522,8.3083,3.0,data/images/cygnus_olor/original/77050361.jpg,434,666078,211607,data/images/cygnus_olor/cropped/77050361.jpg,POINT (666078 211607),963.23
1393,204,73712741,Cygnus olor,2017-10-31,10,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/cygnus_olor/original/73712741.jpg,318,659782,270592,data/images/cygnus_olor/cropped/73712741.jpg,POINT (659782 270592),179.53
1394,205,73009601,Cygnus olor,2017-10-25,10,Jetée et Port des Pâquis,46.2102,6.1546,4.5,data/images/cygnus_olor/original/73009601.jpg,372,500907,118451,data/images/cygnus_olor/cropped/73009601.jpg,POINT (500907 118451),616.46
1395,206,72352621,Cygnus olor,2017-10-17,10,CH-Grisons-Davos-Bahnhofstrasse - 46.815x9.846,46.8155,9.8461,3.0,data/images/cygnus_olor/original/72352621.jpg,1558,783704,187746,data/images/cygnus_olor/cropped/72352621.jpg,POINT (783704 187746),5335.04
1396,208,71112321,Cygnus olor,1990-04-25,4,Nyon,46.3838,6.2356,3.5,data/images/cygnus_olor/original/71112321.jpg,399,507453,137648,data/images/cygnus_olor/cropped/71112321.jpg,POINT (507453 137648),93.67
1397,209,70692181,Cygnus olor,2017-09-23,9,Greifensee (general area),47.3507,8.6771,4.125,data/images/cygnus_olor/original/70692181.jpg,435,693575,245166,data/images/cygnus_olor/cropped/70692181.jpg,POINT (693575 245166),783.17
1398,210,70692171,Cygnus olor,2017-09-23,9,Greifensee (general area),47.3507,8.6771,3.0,data/images/cygnus_olor/original/70692171.jpg,435,693575,245166,data/images/cygnus_olor/cropped/70692171.jpg,POINT (693575 245166),320.07
1399,212,69984831,Cygnus olor,2017-08-30,8,"(47.4767,9.5862) alter Rhein to lake",47.4767,9.5862,3.0,data/images/cygnus_olor/original/69984831.jpg,398,761866,260652,data/images/cygnus_olor/cropped/69984831.jpg,POINT (761866 260652),203.8
1400,215,67026221,Cygnus olor,2013-11-30,11,Port de Portalban,46.9243,6.955,4.0,data/images/cygnus_olor/original/67026221.jpg,429,563165,197137,data/images/cygnus_olor/cropped/67026221.jpg,POINT (563165 197137),457.6
1401,216,67024421,Cygnus olor,2014-02-09,2,Estavayer-le-Lac - port,46.8521,6.8389,5.0,data/images/cygnus_olor/original/67024421.jpg,429,554261,189172,data/images/cygnus_olor/cropped/67024421.jpg,POINT (554261 189172),627.18
1402,217,66948931,Cygnus olor,2015-03-20,3,Port et Canal de Gletterens,46.9082,6.9285,4.5,data/images/cygnus_olor/original/66948931.jpg,429,561135,195360,data/images/cygnus_olor/cropped/66948931.jpg,POINT (561135 195360),193.11
1403,218,66821861,Cygnus olor,2015-11-21,11,Estavayer-le-Lac - port,46.8521,6.8389,3.0,data/images/cygnus_olor/original/66821861.jpg,429,554261,189172,data/images/cygnus_olor/cropped/66821861.jpg,POINT (554261 189172),156.39
1404,220,66820321,Cygnus olor,2016-03-02,3,Port de Portalban,46.9243,6.955,4.0,data/images/cygnus_olor/original/66820321.jpg,429,563165,197137,data/images/cygnus_olor/cropped/66820321.jpg,POINT (563165 197137),286.38
1405,223,62696421,Cygnus olor,2014-05-30,5,Quai de Cologny,46.2226,6.1813,3.5,data/images/cygnus_olor/original/62696421.jpg,377,502989,119796,data/images/cygnus_olor/cropped/62696421.jpg,POINT (502989 119796),1634.43
1406,224,62418581,Cygnus olor,2017-07-02,7,Luzern Stadt (City of Lucerne),47.0501,8.3093,3.5,data/images/cygnus_olor/original/62418581.jpg,435,666157,211374,data/images/cygnus_olor/cropped/62418581.jpg,POINT (666157 211374),3015.63
1407,225,62369311,Cygnus olor,2007-07-21,7,Iseltwald,46.7118,7.9655,3.5,data/images/cygnus_olor/original/62369311.jpg,572,640286,173534,data/images/cygnus_olor/cropped/62369311.jpg,POINT (640286 173534),2355.7
1408,227,61223181,Cygnus olor,2017-06-10,6,Rade de Genève (Geneva Bay),46.2111,6.1597,3.5,data/images/cygnus_olor/original/61223181.jpg,372,501302,118545,data/images/cygnus_olor/cropped/61223181.jpg,POINT (501302 118545),529.26
1409,228,61030441,Cygnus olor,2017-05-20,5,Kreuzlingen--Seepark,47.6519,9.1897,3.0,data/images/cygnus_olor/original/61030441.jpg,396,731552,279384,data/images/cygnus_olor/cropped/61030441.jpg,POINT (731552 279384),2037.93
1410,232,61027231,Cygnus olor,2017-05-20,5,Rorschach--Hafen,47.4795,9.4925,4.5,data/images/cygnus_olor/original/61027231.jpg,396,754797,260774,data/images/cygnus_olor/cropped/61027231.jpg,POINT (754797 260774),406.35
1411,233,60094581,Cygnus olor,2015-05-13,5,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,3.75,data/images/cygnus_olor/original/60094581.jpg,434,665988,211495,data/images/cygnus_olor/cropped/60094581.jpg,POINT (665988 211495),314.14
1412,234,60009431,Cygnus olor,2017-06-01,6,Île de Préverenges,46.5074,6.5355,5.0,data/images/cygnus_olor/original/60009431.jpg,372,530681,151077,data/images/cygnus_olor/cropped/60009431.jpg,POINT (530681 151077),251.84
1413,235,60009421,Cygnus olor,2017-06-01,6,Île de Préverenges,46.5074,6.5355,5.0,data/images/cygnus_olor/original/60009421.jpg,372,530681,151077,data/images/cygnus_olor/cropped/60009421.jpg,POINT (530681 151077),258.33
1414,237,57835421,Cygnus olor,2017-04-08,4,Port et Canal de Gletterens,46.9082,6.9285,4.8,data/images/cygnus_olor/original/57835421.jpg,429,561135,195360,data/images/cygnus_olor/cropped/57835421.jpg,POINT (561135 195360),535.66
1415,239,56398481,Cygnus olor,2012-08-21,8,Città di Lugano,46.0035,8.9513,3.0,data/images/cygnus_olor/original/56398481.jpg,273,717177,95790,data/images/cygnus_olor/cropped/56398481.jpg,POINT (717177 95790),108.7
1416,241,55479611,Cygnus olor,2017-04-19,4,Kreuzlingen--Seepark,47.6519,9.1897,3.0,data/images/cygnus_olor/original/55479611.jpg,396,731552,279384,data/images/cygnus_olor/cropped/55479611.jpg,POINT (731552 279384),232.32
1417,245,54306571,Cygnus olor,2016-06-15,6,Aesch,47.2584,8.231,3.0,data/images/cygnus_olor/original/54306571.jpg,452,659974,234468,data/images/cygnus_olor/cropped/54306571.jpg,POINT (659974 234468),1671.11
1418,247,54145571,Cygnus olor,2017-04-11,4,Port de Céligny,46.348,6.2087,3.0,data/images/cygnus_olor/original/54145571.jpg,372,505322,133701,data/images/cygnus_olor/cropped/54145571.jpg,POINT (505322 133701),3025.2
1419,248,54145141,Cygnus olor,2017-04-11,4,Port de Céligny,46.348,6.2087,3.333333333333333,data/images/cygnus_olor/original/54145141.jpg,372,505322,133701,data/images/cygnus_olor/cropped/54145141.jpg,POINT (505322 133701),329.16
1420,255,48242741,Cygnus olor,2017-02-13,2,Embouchure de la Chamberonne,46.5171,6.5868,3.5,data/images/cygnus_olor/original/48242741.jpg,373,534630,152111,data/images/cygnus_olor/cropped/48242741.jpg,POINT (534630 152111),178.01
1421,258,46427041,Cygnus olor,2017-01-24,1,Port des Pierrettes,46.5171,6.5778,3.5,data/images/cygnus_olor/original/46427041.jpg,374,533939,152119,data/images/cygnus_olor/cropped/46427041.jpg,POINT (533939 152119),205.21
1422,264,40161981,Cygnus olor,2011-05-26,5,Rheinfall,47.6782,8.613999999999999,2.6666666666666665,data/images/cygnus_olor/original/40161981.jpg,359,688262,281502,data/images/cygnus_olor/cropped/40161981.jpg,POINT (688262 281502),432.32
1423,265,40161881,Cygnus olor,2011-05-23,5,Lake Zurich--Northern end,47.3646,8.5448,3.0,data/images/cygnus_olor/original/40161881.jpg,406,683557,246561,data/images/cygnus_olor/cropped/40161881.jpg,POINT (683557 246561),1430.49
1424,268,38453331,Cygnus olor,2010-05-18,5,Geneva,46.2131,6.1441,3.0,data/images/cygnus_olor/original/38453331.jpg,386,500102,118787,data/images/cygnus_olor/cropped/38453331.jpg,POINT (500102 118787),818.78
1425,271,37846801,Cygnus olor,2013-09-14,9,Lake Lucerne,47.023,8.3546,3.0,data/images/cygnus_olor/original/37846801.jpg,434,669634,208401,data/images/cygnus_olor/cropped/37846801.jpg,POINT (669634 208401),1158.91
1426,274,32439901,Cygnus olor,2016-06-22,6,Ville de Genève (City of Geneva),46.2043,6.1429,3.0,data/images/cygnus_olor/original/32439901.jpg,372,499993,117810,data/images/cygnus_olor/cropped/32439901.jpg,POINT (499993 117810),2978.74
1427,275,29630971,Cygnus olor,2016-01-12,1,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/cygnus_olor/original/29630971.jpg,372,500907,118451,data/images/cygnus_olor/cropped/29630971.jpg,POINT (500907 118451),329.18
1428,276,28677021,Cygnus olor,2016-03-26,3,West shore of Lake Lucerne from the river to the Wagner museum,47.0473,8.3202,4.666666666666667,data/images/cygnus_olor/original/28677021.jpg,434,666989,211072,data/images/cygnus_olor/cropped/28677021.jpg,POINT (666989 211072),628.98
1429,277,26957871,Cygnus olor,2016-04-10,4,Founex,46.331,6.1921,3.0,data/images/cygnus_olor/original/26957871.jpg,400,504014,131832,data/images/cygnus_olor/cropped/26957871.jpg,POINT (504014 131832),850.8
1430,278,26924561,Cygnus olor,2016-04-10,4,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/cygnus_olor/original/26924561.jpg,318,659782,270592,data/images/cygnus_olor/cropped/26924561.jpg,POINT (659782 270592),979.83
1431,279,25751121,Cygnus olor,2016-03-10,3,CH-Nidwalden-Ennetbürgen-Strandweg - 46.9809x8.4189,46.9809,8.4189,4.5,data/images/cygnus_olor/original/25751121.jpg,434,674580,203780,data/images/cygnus_olor/cropped/25751121.jpg,POINT (674580 203780),384.55
1432,281,24747591,Cygnus olor,2016-02-21,2,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/cygnus_olor/original/24747591.jpg,406,704027,230873,data/images/cygnus_olor/cropped/24747591.jpg,POINT (704027 230873),821.05
1433,283,24747571,Cygnus olor,2016-02-21,2,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/cygnus_olor/original/24747571.jpg,406,704027,230873,data/images/cygnus_olor/cropped/24747571.jpg,POINT (704027 230873),739.2
1434,284,24747561,Cygnus olor,2016-02-21,2,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/cygnus_olor/original/24747561.jpg,406,704027,230873,data/images/cygnus_olor/cropped/24747561.jpg,POINT (704027 230873),478.82
1435,285,24746391,Cygnus olor,2016-02-21,2,Rapperswil--Holzbrücke,47.2206,8.8121,3.0,data/images/cygnus_olor/original/24746391.jpg,406,704027,230873,data/images/cygnus_olor/cropped/24746391.jpg,POINT (704027 230873),479.4
1437,0,206614091,Pyrrhocorax graculus,2018-05-20,5,Pilatus,46.9796,8.2544,3.0,data/images/pyrrhocorax_graculus/original/206614091.jpg,2019,662067,203492,data/images/pyrrhocorax_graculus/cropped/206614091.jpg,POINT (662067 203492),499.78
1438,2,200487391,Pyrrhocorax graculus,2020-01-16,1,"Morgins, La O restaurant",46.2249,6.8613,4.0,data/images/pyrrhocorax_graculus/original/200487391.jpg,1822,555455,119437,data/images/pyrrhocorax_graculus/cropped/200487391.jpg,POINT (555455 119437),297.63
1439,3,200487381,Pyrrhocorax graculus,2020-01-16,1,"Morgins, La O restaurant",46.2249,6.8613,4.0,data/images/pyrrhocorax_graculus/original/200487381.jpg,1822,555455,119437,data/images/pyrrhocorax_graculus/cropped/200487381.jpg,POINT (555455 119437),426.4
1440,4,200137261,Pyrrhocorax graculus,2016-03-19,3,Titlis,46.7721,8.4377,0.0,data/images/pyrrhocorax_graculus/original/200137261.jpg,3020,676306,180588,data/images/pyrrhocorax_graculus/cropped/200137261.jpg,POINT (676306 180588),878.58
1441,5,200137231,Pyrrhocorax graculus,2016-03-19,3,Titlis,46.7721,8.4377,0.0,data/images/pyrrhocorax_graculus/original/200137231.jpg,3020,676306,180588,data/images/pyrrhocorax_graculus/cropped/200137231.jpg,POINT (676306 180588),377.17
1442,6,199971591,Pyrrhocorax graculus,2016-06-26,6,Niederhorn,46.7107,7.7751,0.0,data/images/pyrrhocorax_graculus/original/199971591.jpg,1955,625728,173332,data/images/pyrrhocorax_graculus/cropped/199971591.jpg,POINT (625728 173332),2278.7
1443,8,199890881,Pyrrhocorax graculus,2020-01-11,1,Schilthorn,46.5571,7.8354,3.0,data/images/pyrrhocorax_graculus/original/199890881.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/199890881.jpg,POINT (630425 156278),445.39
1444,9,199890871,Pyrrhocorax graculus,2020-01-11,1,Schilthorn,46.5571,7.8354,3.0,data/images/pyrrhocorax_graculus/original/199890871.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/199890871.jpg,POINT (630425 156278),287.99
1445,15,199886171,Pyrrhocorax graculus,2020-01-10,1,Jungfraujoch - Sphinx,46.5474,7.9848,3.0,data/images/pyrrhocorax_graculus/original/199886171.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/199886171.jpg,POINT (641889 155269),1300.09
1446,17,199886151,Pyrrhocorax graculus,2020-01-10,1,Jungfraujoch - Sphinx,46.5474,7.9848,3.0,data/images/pyrrhocorax_graculus/original/199886151.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/199886151.jpg,POINT (641889 155269),1391.93
1447,18,197433651,Pyrrhocorax graculus,2019-10-24,10,Pilatus,46.9796,8.2544,0.0,data/images/pyrrhocorax_graculus/original/197433651.jpg,2019,662067,203492,data/images/pyrrhocorax_graculus/cropped/197433651.jpg,POINT (662067 203492),234.13
1448,19,197146651,Pyrrhocorax graculus,2020-01-02,1,Schilthorn,46.5571,7.8354,3.0,data/images/pyrrhocorax_graculus/original/197146651.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/197146651.jpg,POINT (630425 156278),1874.5
1449,20,197146641,Pyrrhocorax graculus,2020-01-02,1,Schilthorn,46.5571,7.8354,3.0,data/images/pyrrhocorax_graculus/original/197146641.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/197146641.jpg,POINT (630425 156278),3436.52
1450,21,196205501,Pyrrhocorax graculus,2019-12-25,12,Murren,46.5596,7.8921,0.0,data/images/pyrrhocorax_graculus/original/196205501.jpg,1644,634772,156580,data/images/pyrrhocorax_graculus/cropped/196205501.jpg,POINT (634772 156580),859.36
1451,22,196094821,Pyrrhocorax graculus,2019-12-24,12,Murren,46.5596,7.8921,0.0,data/images/pyrrhocorax_graculus/original/196094821.jpg,1644,634772,156580,data/images/pyrrhocorax_graculus/cropped/196094821.jpg,POINT (634772 156580),720.28
1452,25,192238881,Pyrrhocorax graculus,2019-12-07,12,Zermatt--Gornergrat,45.9833,7.7847,3.0,data/images/pyrrhocorax_graculus/original/192238881.jpg,3081,626818,92474,data/images/pyrrhocorax_graculus/cropped/192238881.jpg,POINT (626818 92474),710.05
1453,26,192238831,Pyrrhocorax graculus,2019-12-07,12,Zermatt--Gornergrat,45.9833,7.7847,4.0,data/images/pyrrhocorax_graculus/original/192238831.jpg,3081,626818,92474,data/images/pyrrhocorax_graculus/cropped/192238831.jpg,POINT (626818 92474),398.48
1454,27,192233501,Pyrrhocorax graculus,2019-12-08,12,Zermatt--Stadt (City of Zermatt),46.0215,7.7472,3.0,data/images/pyrrhocorax_graculus/original/192233501.jpg,1609,623895,96708,data/images/pyrrhocorax_graculus/cropped/192233501.jpg,POINT (623895 96708),346.85
1455,28,191166011,Pyrrhocorax graculus,2019-11-20,11,Titlis,46.7721,8.4377,0.0,data/images/pyrrhocorax_graculus/original/191166011.jpg,3020,676306,180588,data/images/pyrrhocorax_graculus/cropped/191166011.jpg,POINT (676306 180588),368.95
