index,original index,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage,VL
1513,92,165868901,Pyrrhocorax graculus,2011-06-11,6,Jungfraujoch - Sphinx,46.5474,7.9848,3.0,data/images/pyrrhocorax_graculus/original/165868901.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/165868901.jpg,389.96
1514,93,164302911,Pyrrhocorax graculus,2019-06-15,6,Grindelwald,46.6242,8.0417,0.0,data/images/pyrrhocorax_graculus/original/164302911.jpg,1048,646188,163838,data/images/pyrrhocorax_graculus/cropped/164302911.jpg,7183.89
1517,96,161014001,Pyrrhocorax graculus,2010-11-05,11,Niederhorn,46.7107,7.7751,0.0,data/images/pyrrhocorax_graculus/original/161014001.jpg,1955,625728,173332,data/images/pyrrhocorax_graculus/cropped/161014001.jpg,12908.32
1518,97,161013961,Pyrrhocorax graculus,2010-11-05,11,Niederhorn,46.7107,7.7751,0.0,data/images/pyrrhocorax_graculus/original/161013961.jpg,1955,625728,173332,data/images/pyrrhocorax_graculus/cropped/161013961.jpg,4630.68
1519,98,161013911,Pyrrhocorax graculus,2010-11-05,11,Niederhorn,46.7107,7.7751,0.0,data/images/pyrrhocorax_graculus/original/161013911.jpg,1955,625728,173332,data/images/pyrrhocorax_graculus/cropped/161013911.jpg,2823.74
1520,99,157939701,Pyrrhocorax graculus,2016-09-13,9,Grindelwald,46.6242,8.0417,0.0,data/images/pyrrhocorax_graculus/original/157939701.jpg,1048,646188,163838,data/images/pyrrhocorax_graculus/cropped/157939701.jpg,2440.41
1521,100,156784681,Pyrrhocorax graculus,2019-04-20,4,Schilthorn,46.5571,7.8354,0.0,data/images/pyrrhocorax_graculus/original/156784681.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/156784681.jpg,922.3
1522,101,156784581,Pyrrhocorax graculus,2019-04-19,4,Mürren,46.5591,7.8921,0.0,data/images/pyrrhocorax_graculus/original/156784581.jpg,1644,634772,156524,data/images/pyrrhocorax_graculus/cropped/156784581.jpg,3444.49
1524,103,146931681,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,3.0,data/images/pyrrhocorax_graculus/original/146931681.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931681.jpg,541.9
1525,104,146931661,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,4.0,data/images/pyrrhocorax_graculus/original/146931661.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931661.jpg,313.97
1526,105,146931651,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,4.0,data/images/pyrrhocorax_graculus/original/146931651.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931651.jpg,504.44
1527,106,146931631,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,4.0,data/images/pyrrhocorax_graculus/original/146931631.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931631.jpg,1416.83
1528,107,146931621,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,4.0,data/images/pyrrhocorax_graculus/original/146931621.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931621.jpg,1466.78
1529,108,146931611,Pyrrhocorax graculus,2019-03-08,3,Zermatt (general area),46.0135,7.7445,3.0,data/images/pyrrhocorax_graculus/original/146931611.jpg,1661,623690,95818,data/images/pyrrhocorax_graculus/cropped/146931611.jpg,2959.46
1530,109,141346171,Pyrrhocorax graculus,2014-09-25,9,Pilatus,46.9795,8.2562,0.0,data/images/pyrrhocorax_graculus/original/141346171.jpg,2101,662204,203483,data/images/pyrrhocorax_graculus/cropped/141346171.jpg,844.93
1531,110,141346151,Pyrrhocorax graculus,2014-09-25,9,Pilatus,46.9795,8.2562,0.0,data/images/pyrrhocorax_graculus/original/141346151.jpg,2101,662204,203483,data/images/pyrrhocorax_graculus/cropped/141346151.jpg,276.56
1532,111,141346121,Pyrrhocorax graculus,2014-09-25,9,Pilatus,46.9795,8.2562,0.0,data/images/pyrrhocorax_graculus/original/141346121.jpg,2101,662204,203483,data/images/pyrrhocorax_graculus/cropped/141346121.jpg,2518.99
1533,112,138671851,Pyrrhocorax graculus,2009-08-20,8,Pilatus Kulm,46.9795,8.256,0.0,data/images/pyrrhocorax_graculus/original/138671851.jpg,2101,662189,203483,data/images/pyrrhocorax_graculus/cropped/138671851.jpg,2838.1
1534,113,138671841,Pyrrhocorax graculus,2009-08-20,8,Pilatus Kulm,46.9795,8.256,0.0,data/images/pyrrhocorax_graculus/original/138671841.jpg,2101,662189,203483,data/images/pyrrhocorax_graculus/cropped/138671841.jpg,1872.04
1535,116,136722291,Pyrrhocorax graculus,1998-12-26,12,Niederhorn,46.7107,7.7751,0.0,data/images/pyrrhocorax_graculus/original/136722291.jpg,1955,625728,173332,data/images/pyrrhocorax_graculus/cropped/136722291.jpg,1729.58
1536,117,136581581,Pyrrhocorax graculus,2014-11-02,11,Pilatus,46.9778,8.2559,0.0,data/images/pyrrhocorax_graculus/original/136581581.jpg,1918,662183,203293,data/images/pyrrhocorax_graculus/cropped/136581581.jpg,2370.16
1537,118,135712551,Pyrrhocorax graculus,2019-01-18,1,Zermatt--Gornergrat,45.9833,7.7847,0.0,data/images/pyrrhocorax_graculus/original/135712551.jpg,3081,626818,92474,data/images/pyrrhocorax_graculus/cropped/135712551.jpg,3452.55
1538,119,131560971,Pyrrhocorax graculus,2012-08-13,8,Val Fex,46.4142,9.7653,3.0,data/images/pyrrhocorax_graculus/original/131560971.jpg,1939,778864,142968,data/images/pyrrhocorax_graculus/cropped/131560971.jpg,514.91
1539,120,131302491,Pyrrhocorax graculus,2016-05-30,5,"Jungfrau, Switzerland",46.5368,7.9625,0.0,data/images/pyrrhocorax_graculus/original/131302491.jpg,4099,640187,154079,data/images/pyrrhocorax_graculus/cropped/131302491.jpg,4807.21
1540,121,128984371,Pyrrhocorax graculus,2014-08-16,8,Hike to Cabane d'Orny and through Champex,46.002,7.0632,3.0,data/images/pyrrhocorax_graculus/original/128984371.jpg,2781,570914,94564,data/images/pyrrhocorax_graculus/cropped/128984371.jpg,1710.26
1541,122,128463721,Pyrrhocorax graculus,2012-06-09,6,Zermatt--Scharzsee,45.992,7.7089,0.0,data/images/pyrrhocorax_graculus/original/128463721.jpg,2580,620940,93418,data/images/pyrrhocorax_graculus/cropped/128463721.jpg,722.96
1542,123,128459801,Pyrrhocorax graculus,2009-10-28,10,Jungfraujoch - Sphinx,46.5474,7.9848,0.0,data/images/pyrrhocorax_graculus/original/128459801.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/128459801.jpg,3458.94
1543,124,128459791,Pyrrhocorax graculus,2009-10-28,10,Jungfraujoch - Sphinx,46.5474,7.9848,0.0,data/images/pyrrhocorax_graculus/original/128459791.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/128459791.jpg,3408.87
1544,125,125530091,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/125530091.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/125530091.jpg,913.52
1545,126,119149871,Pyrrhocorax graculus,2005-11-11,11,Jungfraujoch - Sphinx,46.5474,7.9848,0.0,data/images/pyrrhocorax_graculus/original/119149871.jpg,3450,641889,155269,data/images/pyrrhocorax_graculus/cropped/119149871.jpg,1994.39
1546,127,118965431,Pyrrhocorax graculus,2013-06-28,6,Mount Pilatus,46.979,8.256,3.0,data/images/pyrrhocorax_graculus/original/118965431.jpg,2101,662189,203427,data/images/pyrrhocorax_graculus/cropped/118965431.jpg,2560.66
1547,128,117132811,Pyrrhocorax graculus,2017-02-18,2,Gemmipass,46.3976,7.6148,0.0,data/images/pyrrhocorax_graculus/original/117132811.jpg,2250,613548,138486,data/images/pyrrhocorax_graculus/cropped/117132811.jpg,696.21
1548,129,114825731,Pyrrhocorax graculus,2018-09-04,9,Pilatus,46.9796,8.2544,0.0,data/images/pyrrhocorax_graculus/original/114825731.jpg,2019,662067,203492,data/images/pyrrhocorax_graculus/cropped/114825731.jpg,1021.51
1549,131,112769711,Pyrrhocorax graculus,2018-08-11,8,Zermatt--Gornergrat,45.9833,7.7847,3.0,data/images/pyrrhocorax_graculus/original/112769711.jpg,3081,626818,92474,data/images/pyrrhocorax_graculus/cropped/112769711.jpg,352.4
1550,132,112735961,Pyrrhocorax graculus,2018-08-03,8,"Titlis, Switzerland",46.7707,8.4229,0.0,data/images/pyrrhocorax_graculus/original/112735961.jpg,3020,675178,180418,data/images/pyrrhocorax_graculus/cropped/112735961.jpg,356.31
1551,133,111486031,Pyrrhocorax graculus,2018-08-15,8,"3961, Anniviers CH-Valais (46.1338,7.5955)",46.1338,7.5955,3.0,data/images/pyrrhocorax_graculus/original/111486031.jpg,2661,612122,109158,data/images/pyrrhocorax_graculus/cropped/111486031.jpg,413.01
1552,134,109704001,Pyrrhocorax graculus,2018-07-09,7,Säntis Gipfel,47.2492,9.3429,4.0,data/images/pyrrhocorax_graculus/original/109704001.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109704001.jpg,2510.4
1553,135,109053861,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/109053861.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109053861.jpg,1528.7
1554,136,109053851,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,4.0,data/images/pyrrhocorax_graculus/original/109053851.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109053851.jpg,1558.59
1555,137,109053821,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,4.0,data/images/pyrrhocorax_graculus/original/109053821.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109053821.jpg,1483.46
1556,139,109053721,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/109053721.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109053721.jpg,5284.09
1557,141,109052751,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/109052751.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109052751.jpg,3196.52
1558,142,109052741,Pyrrhocorax graculus,2018-07-28,7,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/109052741.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/109052741.jpg,2909.15
1559,145,107130191,Pyrrhocorax graculus,2018-06-26,6,Lauberhorn,46.5917,7.949,3.0,data/images/pyrrhocorax_graculus/original/107130191.jpg,2359,639111,160175,data/images/pyrrhocorax_graculus/cropped/107130191.jpg,2497.04
1560,147,104359061,Pyrrhocorax graculus,2010-06-26,6,Neiderhorn,46.7128,7.7788,5.0,data/images/pyrrhocorax_graculus/original/104359061.jpg,1869,626010,173567,data/images/pyrrhocorax_graculus/cropped/104359061.jpg,1645.54
1561,148,104359001,Pyrrhocorax graculus,2010-06-26,6,Neiderhorn,46.7128,7.7788,5.0,data/images/pyrrhocorax_graculus/original/104359001.jpg,1869,626010,173567,data/images/pyrrhocorax_graculus/cropped/104359001.jpg,588.98
1562,149,102971501,Pyrrhocorax graculus,2018-05-02,5,Kleine Scheidegg,46.5866,7.9605,4.0,data/images/pyrrhocorax_graculus/original/102971501.jpg,2070,639997,159614,data/images/pyrrhocorax_graculus/cropped/102971501.jpg,565.91
1563,150,102971481,Pyrrhocorax graculus,2018-05-02,5,Kleine Scheidegg,46.5866,7.9605,4.0,data/images/pyrrhocorax_graculus/original/102971481.jpg,2070,639997,159614,data/images/pyrrhocorax_graculus/cropped/102971481.jpg,1599.24
1564,151,102627001,Pyrrhocorax graculus,2018-05-29,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/102627001.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/102627001.jpg,767.2
1565,152,102626881,Pyrrhocorax graculus,2018-05-29,5,Säntis Gipfel,47.2492,9.3429,3.5,data/images/pyrrhocorax_graculus/original/102626881.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/102626881.jpg,383.09
1566,153,102626831,Pyrrhocorax graculus,2018-05-29,5,Säntis Gipfel,47.2492,9.3429,4.0,data/images/pyrrhocorax_graculus/original/102626831.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/102626831.jpg,3024.61
1567,156,93384951,Pyrrhocorax graculus,2015-06-29,6,Gornergrat observation deck,45.9833,7.7834,3.0,data/images/pyrrhocorax_graculus/original/93384951.jpg,3081,626717,92473,data/images/pyrrhocorax_graculus/cropped/93384951.jpg,427.44
1568,157,88409201,Pyrrhocorax graculus,2018-02-17,2,Zermatt--Riffelberg,45.9929,7.7551,4.5,data/images/pyrrhocorax_graculus/original/88409201.jpg,2578,624520,93531,data/images/pyrrhocorax_graculus/cropped/88409201.jpg,973.2
1569,160,84359141,Pyrrhocorax graculus,2018-01-23,1,Zermatt--Stadt (City of Zermatt),46.0215,7.7472,2.6666666666666665,data/images/pyrrhocorax_graculus/original/84359141.jpg,1609,623895,96708,data/images/pyrrhocorax_graculus/cropped/84359141.jpg,412.38
1570,163,82311991,Pyrrhocorax graculus,2010-06-16,6,Lauterbrunnen,46.593,7.9088,3.0,data/images/pyrrhocorax_graculus/original/82311991.jpg,788,636030,160300,data/images/pyrrhocorax_graculus/cropped/82311991.jpg,2659.21
1571,165,72386701,Pyrrhocorax graculus,2017-10-19,10,"Stauberen, Sankt Gallen, CH",47.2606,9.4535,4.0,data/images/pyrrhocorax_graculus/original/72386701.jpg,1747,752483,236368,data/images/pyrrhocorax_graculus/cropped/72386701.jpg,1278.77
1572,166,71028841,Pyrrhocorax graculus,2004-10-19,10,Shinx Observatory,46.5475,7.9851,3.0,data/images/pyrrhocorax_graculus/original/71028841.jpg,3432,641912,155280,data/images/pyrrhocorax_graculus/cropped/71028841.jpg,1125.12
1573,167,67140671,Pyrrhocorax graculus,2011-02-08,2,Schilthorn,46.5571,7.8354,5.0,data/images/pyrrhocorax_graculus/original/67140671.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/67140671.jpg,511.45
1574,168,67140661,Pyrrhocorax graculus,2011-02-08,2,Schilthorn,46.5571,7.8354,4.0,data/images/pyrrhocorax_graculus/original/67140661.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/67140661.jpg,318.8
1575,169,67140651,Pyrrhocorax graculus,2011-02-08,2,Schilthorn,46.5571,7.8354,3.5,data/images/pyrrhocorax_graculus/original/67140651.jpg,2884,630425,156278,data/images/pyrrhocorax_graculus/cropped/67140651.jpg,348.87
1576,170,66966951,Pyrrhocorax graculus,2014-10-09,10,Plan des Eaux,46.525,7.1436,4.0,data/images/pyrrhocorax_graculus/original/66966951.jpg,2262,577362,152676,data/images/pyrrhocorax_graculus/cropped/66966951.jpg,2829.4
1577,171,66966941,Pyrrhocorax graculus,2014-10-09,10,Plan des Eaux,46.525,7.1436,5.0,data/images/pyrrhocorax_graculus/original/66966941.jpg,2262,577362,152676,data/images/pyrrhocorax_graculus/cropped/66966941.jpg,888.79
1578,172,66966931,Pyrrhocorax graculus,2014-10-09,10,Plan des Eaux,46.525,7.1436,5.0,data/images/pyrrhocorax_graculus/original/66966931.jpg,2262,577362,152676,data/images/pyrrhocorax_graculus/cropped/66966931.jpg,855.32
1579,173,66966921,Pyrrhocorax graculus,2014-10-09,10,Plan des Eaux,46.525,7.1436,3.5,data/images/pyrrhocorax_graculus/original/66966921.jpg,2262,577362,152676,data/images/pyrrhocorax_graculus/cropped/66966921.jpg,886.12
1580,174,66966911,Pyrrhocorax graculus,2014-10-09,10,Plan des Eaux,46.525,7.1436,5.0,data/images/pyrrhocorax_graculus/original/66966911.jpg,2262,577362,152676,data/images/pyrrhocorax_graculus/cropped/66966911.jpg,744.8
1581,176,66603841,Pyrrhocorax graculus,2017-08-20,8,Rochers de Naye,46.4318,6.9764,3.0,data/images/pyrrhocorax_graculus/original/66603841.jpg,1951,564471,142378,data/images/pyrrhocorax_graculus/cropped/66603841.jpg,457.77
1582,182,66602891,Pyrrhocorax graculus,2017-08-19,8,Rochers de Naye,46.4318,6.9764,3.0,data/images/pyrrhocorax_graculus/original/66602891.jpg,1951,564471,142378,data/images/pyrrhocorax_graculus/cropped/66602891.jpg,3355.16
1583,184,65708941,Pyrrhocorax graculus,2017-07-22,7,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/65708941.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/65708941.jpg,796.73
1584,188,64618261,Pyrrhocorax graculus,2017-07-29,7,Klaussenpass,46.8682,8.8554,3.0,data/images/pyrrhocorax_graculus/original/64618261.jpg,1967,708013,191760,data/images/pyrrhocorax_graculus/cropped/64618261.jpg,2056.79
1585,192,64618201,Pyrrhocorax graculus,2017-07-29,7,Klaussenpass,46.8682,8.8554,4.0,data/images/pyrrhocorax_graculus/original/64618201.jpg,1967,708013,191760,data/images/pyrrhocorax_graculus/cropped/64618201.jpg,3809.53
1586,194,62863571,Pyrrhocorax graculus,2012-08-14,8,Monchsjochhutte,46.5547,8.0057,3.0,data/images/pyrrhocorax_graculus/original/62863571.jpg,3637,643486,156092,data/images/pyrrhocorax_graculus/cropped/62863571.jpg,3312.69
1587,196,62863481,Pyrrhocorax graculus,2012-08-14,8,Monchsjochhutte,46.5547,8.0057,3.0,data/images/pyrrhocorax_graculus/original/62863481.jpg,3637,643486,156092,data/images/pyrrhocorax_graculus/cropped/62863481.jpg,920.0
1588,197,61889911,Pyrrhocorax graculus,2017-05-28,5,CH-Bern-Schattenhalb-Swiss Alps Jungfrau-Aletsch - 46.6779x8.1645,46.6779,8.1645,3.5,data/images/pyrrhocorax_graculus/original/61889911.jpg,1795,655537,169887,data/images/pyrrhocorax_graculus/cropped/61889911.jpg,1609.64
1589,201,61813891,Pyrrhocorax graculus,2012-08-09,8,First,46.6609,8.052999999999999,3.0,data/images/pyrrhocorax_graculus/original/61813891.jpg,2167,647021,167924,data/images/pyrrhocorax_graculus/cropped/61813891.jpg,748.38
1590,203,61813841,Pyrrhocorax graculus,2012-08-09,8,First,46.6609,8.052999999999999,3.0,data/images/pyrrhocorax_graculus/original/61813841.jpg,2167,647021,167924,data/images/pyrrhocorax_graculus/cropped/61813841.jpg,842.73
1591,206,61691021,Pyrrhocorax graculus,2015-05-13,5,Kleine Scheidegg,46.5866,7.9605,3.0,data/images/pyrrhocorax_graculus/original/61691021.jpg,2070,639997,159614,data/images/pyrrhocorax_graculus/cropped/61691021.jpg,12467.19
1592,207,61098201,Pyrrhocorax graculus,2017-05-22,5,CH-Appenzell Inner Rhodes-Schwende-9057 - 47.2730x9.4009,47.273,9.4009,4.0,data/images/pyrrhocorax_graculus/original/61098201.jpg,1359,748469,237645,data/images/pyrrhocorax_graculus/cropped/61098201.jpg,10867.18
1593,208,61098191,Pyrrhocorax graculus,2017-05-22,5,CH-Appenzell Inner Rhodes-Schwende-9057 - 47.2730x9.4009,47.273,9.4009,4.5,data/images/pyrrhocorax_graculus/original/61098191.jpg,1359,748469,237645,data/images/pyrrhocorax_graculus/cropped/61098191.jpg,2490.55
1594,209,61098121,Pyrrhocorax graculus,2017-05-22,5,CH-Appenzell Inner Rhodes-Schwende-9057 - 47.2730x9.4009,47.273,9.4009,4.0,data/images/pyrrhocorax_graculus/original/61098121.jpg,1359,748469,237645,data/images/pyrrhocorax_graculus/cropped/61098121.jpg,1010.85
1595,210,61098081,Pyrrhocorax graculus,2017-05-22,5,CH-Appenzell Inner Rhodes-Schwende-9057 - 47.2730x9.4009,47.273,9.4009,3.0,data/images/pyrrhocorax_graculus/original/61098081.jpg,1359,748469,237645,data/images/pyrrhocorax_graculus/cropped/61098081.jpg,2710.23
1596,211,61021231,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/61021231.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/61021231.jpg,623.44
1597,212,61021191,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/61021191.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/61021191.jpg,768.0
1598,213,61021161,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/61021161.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/61021161.jpg,709.57
1599,214,61021151,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/61021151.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/61021151.jpg,480.01
1600,215,61021141,Pyrrhocorax graculus,2017-05-17,5,Säntis Gipfel,47.2492,9.3429,3.0,data/images/pyrrhocorax_graculus/original/61021141.jpg,2417,744146,234892,data/images/pyrrhocorax_graculus/cropped/61021141.jpg,740.92
1601,216,59916001,Pyrrhocorax graculus,2010-05-29,5,Niederhorn,46.71100000000001,7.7754,3.5,data/images/pyrrhocorax_graculus/original/59916001.jpg,1955,625751,173365,data/images/pyrrhocorax_graculus/cropped/59916001.jpg,1146.14
1602,217,56878571,Pyrrhocorax graculus,2017-05-05,5,Simplonpass,46.2506,8.0322,4.0,data/images/pyrrhocorax_graculus/original/56878571.jpg,1989,645774,122302,data/images/pyrrhocorax_graculus/cropped/56878571.jpg,9422.26
1603,218,56878561,Pyrrhocorax graculus,2017-05-05,5,Simplonpass,46.2506,8.0322,4.0,data/images/pyrrhocorax_graculus/original/56878561.jpg,1989,645774,122302,data/images/pyrrhocorax_graculus/cropped/56878561.jpg,4131.75
