Unnamed: 0,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage
4,199302631,Aythya fuligula,2020-01-12,1,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,0.0,data/images/aythya_fuligula/original/199302631.jpg,372,501507,118330,data/images/aythya_fuligula/cropped/199302631.jpg
5,199302611,Aythya fuligula,2020-01-12,1,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,0.0,data/images/aythya_fuligula/original/199302611.jpg,372,501507,118330,data/images/aythya_fuligula/cropped/199302611.jpg
6,199302601,Aythya fuligula,2020-01-12,1,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,0.0,data/images/aythya_fuligula/original/199302601.jpg,372,501507,118330,data/images/aythya_fuligula/cropped/199302601.jpg
7,198660631,Aythya fuligula,2020-01-11,1,Les Grangettes (general area),46.3913,6.8971,4.0,data/images/aythya_fuligula/original/198660631.jpg,373,558345,137915,data/images/aythya_fuligula/cropped/198660631.jpg
8,198605861,Aythya fuligula,2018-04-25,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/198605861.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/198605861.jpg
9,198605641,Aythya fuligula,2018-04-25,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/198605641.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/198605641.jpg
13,197708531,Aythya fuligula,2020-01-06,1,Klingnauer Stausee,47.5833,8.2333,5.0,data/images/aythya_fuligula/original/197708531.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/197708531.jpg
14,197708021,Aythya fuligula,2020-01-06,1,Klingnauer Stausee,47.5833,8.2333,5.0,data/images/aythya_fuligula/original/197708021.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/197708021.jpg
15,196308131,Aythya fuligula,2019-12-31,12,Jona Stampf,47.2148,8.8441,0.0,data/images/aythya_fuligula/original/196308131.jpg,406,706462,230271,data/images/aythya_fuligula/cropped/196308131.jpg
16,196308081,Aythya fuligula,2019-12-31,12,Jona Stampf,47.2148,8.8441,0.0,data/images/aythya_fuligula/original/196308081.jpg,406,706462,230271,data/images/aythya_fuligula/cropped/196308081.jpg
17,196308051,Aythya fuligula,2019-12-31,12,Jona Stampf,47.2148,8.8441,0.0,data/images/aythya_fuligula/original/196308051.jpg,406,706462,230271,data/images/aythya_fuligula/cropped/196308051.jpg
18,196082351,Aythya fuligula,2017-03-10,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/196082351.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/196082351.jpg
19,194112431,Aythya fuligula,2017-03-20,3,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,4.0,data/images/aythya_fuligula/original/194112431.jpg,434,665988,211495,data/images/aythya_fuligula/cropped/194112431.jpg
20,193719021,Aythya fuligula,2019-05-10,5,Bolle di Magadino--Sud--Foce Fiume Ticino,46.1555,8.8568,0.0,data/images/aythya_fuligula/original/193719021.jpg,193,709552,112547,data/images/aythya_fuligula/cropped/193719021.jpg
21,193718261,Aythya fuligula,2019-05-10,5,Bolle di Magadino--Sud--Foce Fiume Ticino,46.1555,8.8568,0.0,data/images/aythya_fuligula/original/193718261.jpg,193,709552,112547,data/images/aythya_fuligula/cropped/193718261.jpg
22,192576881,Aythya fuligula,2019-12-08,12,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,0.0,data/images/aythya_fuligula/original/192576881.jpg,434,665988,211495,data/images/aythya_fuligula/cropped/192576881.jpg
23,192576871,Aythya fuligula,2019-12-08,12,Luzern--Wasserturm und Kapellbrücke,47.0512,8.3071,0.0,data/images/aythya_fuligula/original/192576871.jpg,434,665988,211495,data/images/aythya_fuligula/cropped/192576871.jpg
26,191979971,Aythya fuligula,2019-12-07,12,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,3.0,data/images/aythya_fuligula/original/191979971.jpg,372,501507,118330,data/images/aythya_fuligula/cropped/191979971.jpg
28,191676221,Aythya fuligula,2015-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/191676221.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191676221.jpg
29,191675701,Aythya fuligula,2015-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/191675701.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191675701.jpg
30,191675551,Aythya fuligula,2015-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/191675551.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191675551.jpg
31,191670001,Aythya fuligula,2015-01-10,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,3.0,data/images/aythya_fuligula/original/191670001.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191670001.jpg
32,191656701,Aythya fuligula,2015-01-02,1,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/aythya_fuligula/original/191656701.jpg,193,710240,112104,data/images/aythya_fuligula/cropped/191656701.jpg
33,191655791,Aythya fuligula,2015-01-02,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/191655791.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191655791.jpg
34,191512151,Aythya fuligula,2016-01-31,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/191512151.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/191512151.jpg
35,191193171,Aythya fuligula,2019-12-03,12,Pointe à la Bise,46.2445,6.1925,3.0,data/images/aythya_fuligula/original/191193171.jpg,372,503892,122216,data/images/aythya_fuligula/cropped/191193171.jpg
38,190619111,Aythya fuligula,2019-11-30,11,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,4.0,data/images/aythya_fuligula/original/190619111.jpg,372,501507,118330,data/images/aythya_fuligula/cropped/190619111.jpg
40,187211831,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,3.0,data/images/aythya_fuligula/original/187211831.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211831.jpg
41,187211821,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/aythya_fuligula/original/187211821.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211821.jpg
42,187211811,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/aythya_fuligula/original/187211811.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211811.jpg
43,187211801,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,5.0,data/images/aythya_fuligula/original/187211801.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211801.jpg
44,187211791,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,5.0,data/images/aythya_fuligula/original/187211791.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211791.jpg
45,187211771,Aythya fuligula,2019-11-09,11,Seefeldquai,47.3626,8.5468,4.0,data/images/aythya_fuligula/original/187211771.jpg,407,683712,246341,data/images/aythya_fuligula/cropped/187211771.jpg
46,186459481,Aythya fuligula,2015-03-27,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/186459481.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/186459481.jpg
47,186457691,Aythya fuligula,2015-03-07,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/186457691.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/186457691.jpg
48,186456961,Aythya fuligula,2015-03-19,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/aythya_fuligula/original/186456961.jpg,193,709562,113248,data/images/aythya_fuligula/cropped/186456961.jpg
49,185120671,Aythya fuligula,2019-10-17,10,Faulensee-Bucht,46.6748,7.7056,0.0,data/images/aythya_fuligula/original/185120671.jpg,558,620427,169321,data/images/aythya_fuligula/cropped/185120671.jpg
50,185120281,Aythya fuligula,2019-10-22,10,Nottwil,47.1387,8.1392,0.0,data/images/aythya_fuligula/original/185120281.jpg,506,653145,221095,data/images/aythya_fuligula/cropped/185120281.jpg
51,182456261,Aythya fuligula,2019-10-16,10,Brüglingen Botanischen Gartens,47.5362,7.6138,4.0,data/images/aythya_fuligula/original/182456261.jpg,265,613190,265067,data/images/aythya_fuligula/cropped/182456261.jpg
52,182455941,Aythya fuligula,2019-10-16,10,Brüglingen Botanischen Gartens,47.5362,7.6138,4.0,data/images/aythya_fuligula/original/182455941.jpg,265,613190,265067,data/images/aythya_fuligula/cropped/182455941.jpg
53,182455931,Aythya fuligula,2019-10-16,10,Brüglingen Botanischen Gartens,47.5362,7.6138,4.0,data/images/aythya_fuligula/original/182455931.jpg,265,613190,265067,data/images/aythya_fuligula/cropped/182455931.jpg
54,181493331,Aythya fuligula,2019-09-19,9,Arboretum Zürich,47.3628,8.5363,3.0,data/images/aythya_fuligula/original/181493331.jpg,406,682918,246352,data/images/aythya_fuligula/cropped/181493331.jpg
55,180662981,Aythya fuligula,2019-10-06,10,Pointe à la Bise,46.2445,6.1925,4.0,data/images/aythya_fuligula/original/180662981.jpg,372,503892,122216,data/images/aythya_fuligula/cropped/180662981.jpg
56,179792101,Aythya fuligula,2019-09-22,9,Flachsee,47.3281,8.3685,0.0,data/images/aythya_fuligula/original/179792101.jpg,379,670289,242331,data/images/aythya_fuligula/cropped/179792101.jpg
57,178813441,Aythya fuligula,2019-09-25,9,Pointe à la Bise,46.2445,6.1925,3.0,data/images/aythya_fuligula/original/178813441.jpg,372,503892,122216,data/images/aythya_fuligula/cropped/178813441.jpg
58,177187231,Aythya fuligula,2010-01-22,1,Ergolzmündung Augst-Kaiseraugst,47.5382,7.7138,0.0,data/images/aythya_fuligula/original/177187231.jpg,261,620719,265311,data/images/aythya_fuligula/cropped/177187231.jpg
59,176914131,Aythya fuligula,2019-09-10,9,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/176914131.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/176914131.jpg
60,173720711,Aythya fuligula,2019-08-19,8,Luzern--Inseli Park,47.0494,8.3142,3.0,data/images/aythya_fuligula/original/173720711.jpg,434,666530,211301,data/images/aythya_fuligula/cropped/173720711.jpg
61,173554011,Aythya fuligula,2019-08-17,8,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/aythya_fuligula/original/173554011.jpg,193,710240,112104,data/images/aythya_fuligula/cropped/173554011.jpg
62,173059021,Aythya fuligula,2018-02-24,2,"Münsterbrücke, Zürich, Zürich, CH (47.37, 8.542)",47.3698,8.5422,3.0,data/images/aythya_fuligula/original/173059021.jpg,408,683353,247137,data/images/aythya_fuligula/cropped/173059021.jpg
63,172988451,Aythya fuligula,2019-08-15,8,"Montreux-ville, Montreux CH-Vaud (46.4296,6.9141)",46.4296,6.9141,5.0,data/images/aythya_fuligula/original/172988451.jpg,381,559681,142164,data/images/aythya_fuligula/cropped/172988451.jpg
64,172988441,Aythya fuligula,2019-08-15,8,"Montreux-ville, Montreux CH-Vaud (46.4296,6.9141)",46.4296,6.9141,5.0,data/images/aythya_fuligula/original/172988441.jpg,381,559681,142164,data/images/aythya_fuligula/cropped/172988441.jpg
65,171716181,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171716181.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171716181.jpg
66,171715561,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171715561.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171715561.jpg
67,171715551,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171715551.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171715551.jpg
68,171715541,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171715541.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171715541.jpg
69,171715521,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171715521.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171715521.jpg
70,171715151,Aythya fuligula,2019-07-25,7,Les Grangettes--Lagune des Saviez,46.3947,6.9170000000000025,4.0,data/images/aythya_fuligula/original/171715151.jpg,372,559878,138283,data/images/aythya_fuligula/cropped/171715151.jpg
71,170202641,Aythya fuligula,2019-07-18,7,"Bahnhof, Flüelen, Uri, CH",46.9019,8.6229,0.0,data/images/aythya_fuligula/original/170202641.jpg,434,690233,195213,data/images/aythya_fuligula/cropped/170202641.jpg
72,170202631,Aythya fuligula,2019-07-18,7,"Bahnhof, Flüelen, Uri, CH",46.9019,8.6229,0.0,data/images/aythya_fuligula/original/170202631.jpg,434,690233,195213,data/images/aythya_fuligula/cropped/170202631.jpg
73,169989061,Aythya fuligula,2019-03-10,3,Luzern Stadt (City of Lucerne),47.0501,8.3093,4.0,data/images/aythya_fuligula/original/169989061.jpg,435,666157,211374,data/images/aythya_fuligula/cropped/169989061.jpg
74,169989051,Aythya fuligula,2019-03-10,3,Luzern Stadt (City of Lucerne),47.0501,8.3093,3.0,data/images/aythya_fuligula/original/169989051.jpg,435,666157,211374,data/images/aythya_fuligula/cropped/169989051.jpg
75,169989041,Aythya fuligula,2019-03-10,3,Luzern Stadt (City of Lucerne),47.0501,8.3093,4.0,data/images/aythya_fuligula/original/169989041.jpg,435,666157,211374,data/images/aythya_fuligula/cropped/169989041.jpg
76,169989031,Aythya fuligula,2019-03-10,3,Luzern Stadt (City of Lucerne),47.0501,8.3093,5.0,data/images/aythya_fuligula/original/169989031.jpg,435,666157,211374,data/images/aythya_fuligula/cropped/169989031.jpg
77,167953751,Aythya fuligula,2019-04-25,4,"St. Moritz, Forest Trail",46.4928,9.8578,0.0,data/images/aythya_fuligula/original/167953751.jpg,1798,785703,151917,data/images/aythya_fuligula/cropped/167953751.jpg
78,167952721,Aythya fuligula,2019-04-25,4,St. Moritz- by lake,46.4909,9.8361,0.0,data/images/aythya_fuligula/original/167952721.jpg,1775,784044,151654,data/images/aythya_fuligula/cropped/167952721.jpg
79,166157711,Aythya fuligula,2016-01-28,1,Port de Neuchâtel,46.9903,6.9354,3.0,data/images/aythya_fuligula/original/166157711.jpg,429,561719,204483,data/images/aythya_fuligula/cropped/166157711.jpg
80,159315031,Aythya fuligula,2019-05-18,5,Bolle di Magadino--Stallone,46.1632,8.8704,0.0,data/images/aythya_fuligula/original/159315031.jpg,196,710587,113422,data/images/aythya_fuligula/cropped/159315031.jpg
81,149721301,Aythya fuligula,2013-03-10,3,urich,47.3704,8.5433,0.0,data/images/aythya_fuligula/original/149721301.jpg,408,683435,247205,data/images/aythya_fuligula/cropped/149721301.jpg
82,149355401,Aythya fuligula,2015-04-02,4,Ouchy,46.5057,6.6273,0.0,data/images/aythya_fuligula/original/149355401.jpg,372,537725,150811,data/images/aythya_fuligula/cropped/149355401.jpg
83,148481971,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.5,data/images/aythya_fuligula/original/148481971.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481971.jpg
84,148481921,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/aythya_fuligula/original/148481921.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481921.jpg
85,148481871,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/aythya_fuligula/original/148481871.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481871.jpg
86,148481781,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/aythya_fuligula/original/148481781.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481781.jpg
87,148481771,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/aythya_fuligula/original/148481771.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481771.jpg
88,148481701,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,5.0,data/images/aythya_fuligula/original/148481701.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481701.jpg
89,148481241,Aythya fuligula,2019-03-27,3,Klingnauer Stausee,47.5833,8.2333,4.0,data/images/aythya_fuligula/original/148481241.jpg,318,659782,270592,data/images/aythya_fuligula/cropped/148481241.jpg
90,147571831,Aythya fuligula,2018-12-30,12,Rapperswil--Holzbrücke,47.2206,8.8121,5.0,data/images/aythya_fuligula/original/147571831.jpg,406,704027,230873,data/images/aythya_fuligula/cropped/147571831.jpg
91,147571821,Aythya fuligula,2018-12-30,12,Rapperswil--Holzbrücke,47.2206,8.8121,5.0,data/images/aythya_fuligula/original/147571821.jpg,406,704027,230873,data/images/aythya_fuligula/cropped/147571821.jpg
92,145955411,Aythya fuligula,2019-03-17,3,Barrage de Verbois,46.1929,6.0282,0.0,data/images/aythya_fuligula/original/145955411.jpg,347,491118,116696,data/images/aythya_fuligula/cropped/145955411.jpg
93,144508851,Aythya fuligula,2004-09-10,9,Thun Stadt,46.7579,7.6284,0.0,data/images/aythya_fuligula/original/144508851.jpg,559,614498,178541,data/images/aythya_fuligula/cropped/144508851.jpg
94,143847221,Aythya fuligula,2019-02-24,2,Jetée du Jet d'eau,46.2061,6.1573,0.0,data/images/aythya_fuligula/original/143847221.jpg,372,501107,117992,data/images/aythya_fuligula/cropped/143847221.jpg
95,143808381,Aythya fuligula,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/aythya_fuligula/original/143808381.jpg,372,500366,117982,data/images/aythya_fuligula/cropped/143808381.jpg
96,143808131,Aythya fuligula,2019-02-24,2,Île Rousseau,46.2059,6.1477,0.0,data/images/aythya_fuligula/original/143808131.jpg,372,500366,117982,data/images/aythya_fuligula/cropped/143808131.jpg
98,143513031,Aythya fuligula,2019-03-03,3,Ouchy,46.5057,6.6273,0.0,data/images/aythya_fuligula/original/143513031.jpg,372,537725,150811,data/images/aythya_fuligula/cropped/143513031.jpg
